0.36963  	0.12005  	-0.1818  	-0.1022  	0.05724  	-0.5801  	-0.2433  	0.36275  	0.39116  	-0.2438  	0.31521  	0.53479  	0.10290  	0.28327  	0.53071  	0.29634  	0.01733  	-0.0649  	-0.0004  	0.19698  	0.37727  	0.13508  	0.09734  	0.30892  	0.02168  	0.00213  	0.09148  	-0.0163  	-0.3808  	-0.0735  	-0.1877  	0.07410  	-0.0655  	-0.0164  	0.20460  	-0.2452  	-0.0525  	-0.0784  	0.02647  	-0.0125  	-0.0034  	0.09167  	0.04090  	0.08764  	0.09087  	-0.0277  	0.07349  	-0.0747  	-0.0267  	0.13862  	-0.0237  	0.05196  	-0.0036  	0.03144  	-0.0053  	0.02786  	0.00131  	0.01374  	-0.0159  	0.04687  	0.03228  	0.02704  	0.07680  	0.01995  	0.16716  	0.00550  	-0.0086  	-0.0007  	0.02387  	-0.1641  	
0.36963  	0.12005  	-0.1818  	-0.1022  	0.05724  	-0.5801  	-0.2433  	0.36275  	0.39116  	-0.2438  	0.31521  	0.53479  	0.10290  	0.28327  	0.53071  	0.29634  	0.01733  	-0.0649  	-0.0004  	0.19698  	0.37727  	0.13508  	0.09734  	0.30892  	0.02168  	0.00213  	0.09148  	-0.0163  	-0.3808  	-0.0735  	-0.1877  	0.07410  	-0.0655  	-0.0164  	0.20460  	-0.2452  	-0.0525  	-0.0784  	0.02647  	-0.0125  	-0.0034  	0.09167  	0.04090  	0.08764  	0.09087  	-0.0277  	0.07349  	-0.0747  	-0.0267  	0.13862  	-0.0237  	0.05196  	-0.0036  	0.03144  	-0.0053  	0.02786  	0.00131  	0.01374  	-0.0159  	0.04687  	0.03228  	0.02704  	0.07680  	0.01995  	0.16681  	0.00143  	-0.0051  	0.00049  	0.02175  	-0.1613  	
0.30043  	0.08496  	-0.2958  	0.10169  	0.24502  	-0.6174  	-0.1974  	0.29433  	0.30689  	-0.1655  	0.04404  	0.48292  	0.22493  	0.41344  	0.56181  	0.22688  	-0.0341  	0.01047  	-0.0050  	0.29751  	0.09931  	0.11997  	-0.1069  	0.20394  	0.18666  	-0.0134  	0.03346  	0.24434  	-0.0759  	0.02525  	-0.2140  	0.03142  	-0.0879  	-0.0198  	0.11115  	-0.1442  	-0.2701  	-0.1789  	0.12941  	0.06742  	0.02028  	0.11667  	0.04265  	0.09939  	0.10171  	-0.0270  	0.06857  	-0.0537  	-0.0187  	0.13072  	-0.0147  	0.05088  	-0.0094  	0.01937  	0.00187  	0.02163  	0.00117  	0.00407  	-0.0126  	0.04339  	0.03433  	0.02546  	0.07021  	0.01282  	0.16618  	-0.0026  	-0.0027  	0.00173  	0.01985  	-0.1600  	
0.18897  	0.07738  	-0.5076  	0.33590  	0.49497  	-0.7633  	-0.1687  	0.25400  	0.29265  	-0.1599  	-0.0955  	0.56486  	0.26281  	0.56791  	0.70318  	0.11785  	-0.0931  	0.02419  	-0.0690  	0.41257  	-0.0706  	0.18120  	-0.2872  	0.19519  	0.27636  	-0.0236  	-0.0394  	0.43235  	0.11026  	0.09592  	-0.2593  	-0.0217  	-0.1036  	0.00349  	0.10516  	-0.1027  	-0.4053  	-0.2416  	0.19513  	0.16271  	-0.0436  	0.13339  	-0.0155  	0.07352  	0.11565  	-0.0283  	0.06540  	-0.0633  	-0.0263  	0.11923  	0.00370  	0.04771  	-0.0114  	0.00950  	-0.0112  	0.02897  	0.02009  	0.00700  	-0.0092  	0.04616  	0.03042  	0.02758  	0.06815  	0.01422  	0.16529  	-0.0067  	-0.0014  	0.00303  	0.01816  	-0.1604  	
0.13738  	0.05928  	-0.6313  	0.52006  	0.65568  	-0.7671  	-0.1660  	0.27546  	0.30138  	-0.2016  	-0.1096  	0.64034  	0.28567  	0.62125  	0.77162  	0.10519  	-0.0937  	0.01824  	-0.0647  	0.44164  	-0.1001  	0.17200  	-0.3668  	0.22056  	0.30238  	-0.0304  	-0.0015  	0.48760  	0.13757  	0.13016  	-0.2636  	-0.0399  	-0.0809  	0.03283  	0.17441  	-0.1003  	-0.4516  	-0.2585  	0.20691  	0.17077  	-0.0831  	0.14275  	-0.0273  	0.06338  	0.11506  	-0.0225  	0.06750  	-0.0725  	-0.0308  	0.12903  	0.00022  	0.04430  	-0.0169  	0.01655  	-0.0116  	0.03093  	0.01788  	0.00962  	-0.0042  	0.03761  	0.03490  	0.01683  	0.05833  	0.00289  	0.16414  	-0.0107  	-0.0011  	0.00437  	0.01669  	-0.1624  	
0.10744  	0.03396  	-0.6453  	0.58724  	0.65033  	-0.7730  	-0.1937  	0.24740  	0.27598  	-0.2531  	-0.2212  	0.62146  	0.30719  	0.54658  	0.86599  	0.11437  	-0.0794  	0.01865  	-0.0762  	0.46917  	-0.1709  	0.16178  	-0.3238  	0.18685  	0.32707  	-0.0161  	-0.0002  	0.56455  	0.15794  	0.15394  	-0.2795  	-0.0252  	-0.0603  	0.05594  	0.17835  	-0.1063  	-0.4749  	-0.2524  	0.19889  	0.16576  	-0.1328  	0.14753  	-0.0282  	0.07236  	0.12082  	-0.0266  	0.07724  	-0.0752  	-0.0238  	0.12687  	0.00618  	0.04011  	-0.0181  	0.02426  	-0.0027  	0.03018  	0.02142  	0.00678  	-0.0048  	0.03884  	0.02494  	0.01681  	0.07636  	0.00931  	0.16272  	-0.0148  	-0.0019  	0.00575  	0.01543  	-0.1660  	
0.11601  	0.04640  	-0.5298  	0.38057  	0.43441  	-0.6405  	-0.2358  	0.22562  	0.29702  	-0.2326  	-0.2345  	0.57683  	0.26355  	0.44337  	0.72038  	0.20137  	-0.0353  	0.08967  	-0.0292  	0.44438  	-0.0928  	0.20917  	-0.2537  	0.15436  	0.29965  	0.02211  	-0.0611  	0.50477  	0.16514  	0.10578  	-0.2641  	-0.0186  	-0.0784  	0.04140  	0.06473  	-0.1320  	-0.4630  	-0.2333  	0.20317  	0.13909  	-0.0419  	0.13124  	0.01356  	0.08856  	0.10664  	-0.0289  	0.07513  	-0.0592  	-0.0230  	0.12349  	-0.0144  	0.04562  	-0.0132  	0.01944  	-0.0080  	0.03219  	0.01358  	0.00909  	-0.0118  	0.03870  	0.02301  	0.01461  	0.06276  	0.00279  	0.16104  	-0.0189  	-0.0038  	0.00718  	0.01439  	-0.1712  	
0.11968  	0.00084  	-0.4314  	-0.0518  	0.30348  	-0.8004  	-0.1470  	0.17379  	0.32957  	-0.0886  	0.07489  	0.48361  	0.17594  	0.22112  	0.39745  	0.25842  	-0.0725  	0.11789  	-0.0255  	0.42097  	-0.0135  	0.12238  	-0.1643  	0.21968  	0.15401  	0.03286  	-0.1536  	0.39650  	0.03067  	-0.0096  	-0.1873  	0.00554  	-0.0747  	0.01631  	0.08195  	-0.1255  	-0.3857  	-0.2138  	0.14999  	0.15265  	0.04612  	0.07984  	0.03570  	0.06235  	0.09931  	-0.0279  	0.07169  	-0.0722  	-0.0240  	0.13319  	0.00217  	0.04226  	-0.0060  	0.02140  	-0.0085  	0.00948  	0.00651  	0.00344  	-0.0081  	0.04992  	0.01883  	0.02114  	0.07296  	0.01530  	0.15818  	-0.0237  	-0.0067  	0.00951  	0.01360  	-0.1983  	
-0.2313  	-0.1206  	-0.5477  	-0.1800  	0.24745  	-0.9843  	-0.1910  	0.12606  	0.25077  	-0.0698  	0.31958  	0.53142  	0.09526  	0.13702  	0.23558  	0.15639  	-0.0565  	0.08148  	-0.0203  	0.39088  	0.04581  	0.08267  	-0.1603  	0.28894  	0.12215  	-0.0021  	-0.0582  	0.33340  	-0.0760  	-0.0423  	-0.1784  	0.00740  	-0.0748  	-0.0057  	0.11488  	-0.0708  	-0.2880  	-0.2072  	0.10260  	0.10910  	0.01928  	0.11925  	-0.0324  	0.06127  	0.10458  	-0.0304  	0.07711  	-0.0825  	-0.0369  	0.13753  	-0.0076  	0.04413  	-0.0081  	0.02296  	-0.0073  	0.02143  	0.02194  	0.01286  	0.00612  	0.05462  	0.02588  	0.01864  	0.05992  	0.01356  	0.15480  	-0.0290  	-0.0115  	0.01101  	0.01314  	-0.2077  	
-0.3373  	-0.1595  	-0.6161  	-0.2819  	0.20859  	-1.0206  	-0.2369  	0.16229  	0.24178  	-0.0904  	0.35170  	0.57786  	0.03061  	0.04558  	0.30459  	0.08361  	-0.0510  	0.05802  	0.00114  	0.40296  	0.09799  	0.07006  	-0.1085  	0.26103  	0.06017  	0.03675  	-0.0609  	0.31577  	-0.1515  	-0.0913  	-0.1512  	0.01084  	-0.0752  	0.00145  	0.10991  	-0.1207  	-0.3122  	-0.1978  	0.10902  	0.09171  	0.01965  	0.11464  	-0.0261  	0.06102  	0.11817  	-0.0298  	0.09086  	-0.1029  	-0.0551  	0.14149  	-0.0135  	0.04832  	-0.0167  	0.02264  	-0.0107  	0.00551  	0.02653  	0.01471  	-0.0127  	0.04839  	0.02308  	0.01863  	0.07173  	0.02041  	0.15355  	-0.0335  	-0.0169  	0.01253  	0.01257  	-0.2001  	
