0.20650  	0.11719  	-0.2502  	-0.0912  	0.03726  	-0.6327  	-0.2055  	0.23364  	0.35390  	-0.2726  	0.28784  	0.32467  	0.13854  	0.41979  	0.67989  	0.24486  	0.00630  	-0.0734  	-0.0790  	0.07356  	0.22879  	0.09995  	0.03868  	0.35962  	0.17093  	-0.0406  	0.09010  	-0.1072  	-0.2596  	-0.0109  	-0.1757  	0.05353  	-0.1931  	0.03086  	0.19144  	-0.2634  	-0.0926  	-0.0464  	0.02109  	-0.0502  	0.06191  	0.09140  	0.04550  	0.10724  	0.09361  	-0.0219  	0.07540  	-0.0890  	-0.0420  	0.18549  	0.00122  	0.06369  	-0.0118  	0.03651  	0.00399  	0.01528  	0.00329  	0.01299  	-0.0254  	0.04753  	0.03199  	0.01718  	0.07425  	0.01338  	0.16001  	-0.0172  	-0.0075  	0.00653  	0.02518  	-0.0626  	
0.20650  	0.11719  	-0.2502  	-0.0912  	0.03726  	-0.6327  	-0.2055  	0.23364  	0.35390  	-0.2726  	0.28784  	0.32467  	0.13854  	0.41979  	0.67989  	0.24486  	0.00630  	-0.0734  	-0.0790  	0.07356  	0.22879  	0.09995  	0.03868  	0.35962  	0.17093  	-0.0406  	0.09010  	-0.1072  	-0.2596  	-0.0109  	-0.1757  	0.05353  	-0.1931  	0.03086  	0.19144  	-0.2634  	-0.0926  	-0.0464  	0.02109  	-0.0502  	0.06191  	0.09140  	0.04550  	0.10724  	0.09361  	-0.0219  	0.07540  	-0.0890  	-0.0420  	0.18549  	0.00122  	0.06369  	-0.0118  	0.03651  	0.00399  	0.01528  	0.00329  	0.01299  	-0.0254  	0.04753  	0.03199  	0.01718  	0.07425  	0.01338  	0.17338  	-0.0227  	-0.0060  	0.00644  	0.02249  	-0.0674  	
0.13730  	0.08211  	-0.3642  	0.11261  	0.22504  	-0.6700  	-0.1597  	0.16522  	0.26963  	-0.1942  	0.01667  	0.27280  	0.26056  	0.54996  	0.71099  	0.17540  	-0.0452  	0.00191  	-0.0836  	0.17409  	-0.0491  	0.08484  	-0.1656  	0.25464  	0.33590  	-0.0562  	0.03207  	0.15345  	0.04524  	0.08786  	-0.2020  	0.01085  	-0.2156  	0.02743  	0.09798  	-0.1624  	-0.3102  	-0.1469  	0.12402  	0.02963  	0.08565  	0.11640  	0.04725  	0.11898  	0.10444  	-0.0212  	0.07049  	-0.0679  	-0.0340  	0.17760  	0.01026  	0.06261  	-0.0176  	0.02444  	0.01121  	0.00904  	0.00315  	0.00332  	-0.0221  	0.04405  	0.03404  	0.01559  	0.06766  	0.00625  	0.18529  	-0.0260  	-0.0051  	0.00639  	0.01985  	-0.0726  	
0.02584  	0.07452  	-0.5760  	0.34681  	0.47499  	-0.8159  	-0.1310  	0.12489  	0.25540  	-0.1886  	-0.1229  	0.35475  	0.29845  	0.70443  	0.85236  	0.06637  	-0.1041  	0.01564  	-0.1476  	0.28915  	-0.2191  	0.14607  	-0.3458  	0.24589  	0.42560  	-0.0664  	-0.0408  	0.34146  	0.23149  	0.15853  	-0.2473  	-0.0423  	-0.2312  	0.05077  	0.09199  	-0.1209  	-0.4453  	-0.2096  	0.18975  	0.12492  	0.02172  	0.13312  	-0.0109  	0.09311  	0.11838  	-0.0225  	0.06731  	-0.0775  	-0.0416  	0.16610  	0.02869  	0.05944  	-0.0195  	0.01457  	-0.0019  	0.01639  	0.02207  	0.00625  	-0.0187  	0.04682  	0.03013  	0.01771  	0.06560  	0.00765  	0.19574  	-0.0269  	-0.0048  	0.00640  	0.01726  	-0.0780  	
-0.0257  	0.05643  	-0.6997  	0.53098  	0.63569  	-0.8197  	-0.1282  	0.14635  	0.26412  	-0.2304  	-0.1369  	0.43023  	0.32131  	0.75777  	0.92079  	0.05371  	-0.1047  	0.00968  	-0.1433  	0.31822  	-0.2486  	0.13687  	-0.4255  	0.27126  	0.45162  	-0.0731  	-0.0028  	0.39671  	0.25881  	0.19277  	-0.2516  	-0.0605  	-0.2085  	0.08010  	0.16124  	-0.1185  	-0.4917  	-0.2266  	0.20153  	0.13298  	-0.0178  	0.14248  	-0.0227  	0.08297  	0.11779  	-0.0167  	0.06942  	-0.0867  	-0.0461  	0.17590  	0.02521  	0.05603  	-0.0251  	0.02161  	-0.0023  	0.01834  	0.01986  	0.00887  	-0.0137  	0.03827  	0.03461  	0.00697  	0.05578  	-0.0036  	0.20473  	-0.0256  	-0.0051  	0.00647  	0.01472  	-0.0836  	
-0.0556  	0.03110  	-0.7137  	0.59816  	0.63035  	-0.8256  	-0.1560  	0.11829  	0.23873  	-0.2818  	-0.2486  	0.41135  	0.34283  	0.68310  	1.01517  	0.06289  	-0.0904  	0.01009  	-0.1548  	0.34575  	-0.3194  	0.12665  	-0.3824  	0.23755  	0.47631  	-0.0588  	-0.0016  	0.47367  	0.27918  	0.21656  	-0.2675  	-0.0458  	-0.1879  	0.10321  	0.16518  	-0.1245  	-0.5149  	-0.2204  	0.19351  	0.12797  	-0.0674  	0.14726  	-0.0236  	0.09195  	0.12356  	-0.0208  	0.07915  	-0.0895  	-0.0391  	0.17374  	0.03118  	0.05184  	-0.0263  	0.02933  	0.00662  	0.01759  	0.02340  	0.00603  	-0.0143  	0.03950  	0.02466  	0.00695  	0.07381  	0.00274  	0.21226  	-0.0220  	-0.0060  	0.00659  	0.01224  	-0.0896  	
-0.0471  	0.04354  	-0.5982  	0.39149  	0.41443  	-0.6931  	-0.1981  	0.09651  	0.25977  	-0.2613  	-0.2619  	0.36671  	0.29919  	0.57989  	0.86955  	0.14989  	-0.0464  	0.08112  	-0.1078  	0.32096  	-0.2412  	0.17404  	-0.3124  	0.20507  	0.44889  	-0.0206  	-0.0625  	0.41389  	0.28638  	0.16839  	-0.2521  	-0.0391  	-0.2060  	0.08867  	0.05156  	-0.1502  	-0.5030  	-0.2013  	0.19779  	0.10130  	0.02337  	0.13097  	0.01817  	0.10815  	0.10938  	-0.0231  	0.07704  	-0.0735  	-0.0383  	0.17037  	0.01052  	0.05735  	-0.0214  	0.02451  	0.00132  	0.01961  	0.01556  	0.00835  	-0.0213  	0.03936  	0.02272  	0.00474  	0.06021  	-0.0037  	0.21832  	-0.0161  	-0.0075  	0.00676  	0.00980  	-0.0958  	
-0.0434  	-0.0020  	-0.4998  	-0.0409  	0.28350  	-0.8530  	-0.1092  	0.04468  	0.29231  	-0.1173  	0.04753  	0.27350  	0.21158  	0.35764  	0.54663  	0.20694  	-0.0835  	0.10934  	-0.1042  	0.29755  	-0.1619  	0.08724  	-0.2230  	0.27038  	0.30325  	-0.0098  	-0.1550  	0.30562  	0.15191  	0.05297  	-0.1754  	-0.0150  	-0.2023  	0.06358  	0.06878  	-0.1437  	-0.4257  	-0.1818  	0.14461  	0.11486  	0.11148  	0.07956  	0.04030  	0.08194  	0.10204  	-0.0221  	0.07360  	-0.0864  	-0.0393  	0.18006  	0.02716  	0.05399  	-0.0142  	0.02647  	0.00075  	-0.0030  	0.00849  	0.00270  	-0.0176  	0.05058  	0.01855  	0.01128  	0.07041  	0.00873  	0.22167  	-0.0016  	-0.0106  	0.00771  	0.00621  	-0.1158  	
-0.3945  	-0.1235  	-0.6161  	-0.1690  	0.22747  	-1.0369  	-0.1533  	-0.0030  	0.21351  	-0.0985  	0.29221  	0.32130  	0.13089  	0.27354  	0.38476  	0.10491  	-0.0675  	0.07292  	-0.0990  	0.26746  	-0.1026  	0.04754  	-0.2190  	0.33964  	0.27139  	-0.0448  	-0.0596  	0.24251  	0.04515  	0.02030  	-0.1664  	-0.0131  	-0.2024  	0.04154  	0.10171  	-0.0890  	-0.3281  	-0.1752  	0.09722  	0.07131  	0.08465  	0.11898  	-0.0278  	0.08086  	0.10732  	-0.0246  	0.07902  	-0.0967  	-0.0522  	0.18440  	0.01731  	0.05586  	-0.0162  	0.02803  	0.00200  	0.00885  	0.02392  	0.01212  	-0.0033  	0.05528  	0.02560  	0.00877  	0.05737  	0.00699  	0.22325  	0.01427  	-0.0129  	0.00800  	0.00387  	-0.1219  	
-0.5004  	-0.1624  	-0.6845  	-0.2710  	0.18860  	-1.0732  	-0.1992  	0.03318  	0.20453  	-0.1191  	0.32433  	0.36775  	0.06625  	0.18210  	0.45377  	0.03213  	-0.0620  	0.04947  	-0.0774  	0.27954  	-0.0504  	0.03493  	-0.1671  	0.31173  	0.20941  	-0.0059  	-0.0623  	0.22488  	-0.0302  	-0.0286  	-0.1393  	-0.0097  	-0.2028  	0.04873  	0.09675  	-0.1389  	-0.3523  	-0.1658  	0.10364  	0.05391  	0.08502  	0.11437  	-0.0215  	0.08061  	0.12090  	-0.0240  	0.09277  	-0.1172  	-0.0704  	0.18836  	0.01145  	0.06005  	-0.0249  	0.02770  	-0.0014  	-0.0070  	0.02851  	0.01397  	-0.0222  	0.04905  	0.02280  	0.00876  	0.06918  	0.01384  	0.22413  	0.02807  	-0.0159  	0.00807  	0.00201  	-0.1330  	
