-0.3253  	-0.4121  	-0.0555  	-1.5078  	-1.2073  	-1.2048  	0.01128  	0.46368  	0.39789  	1.18211  	0.60664  	-0.7768  	0.09074  	-0.0703  	0.54696  	0.30051  	0.34406  	0.42225  	0.63142  	1.11182  	0.69316  	-0.1162  	0.04505  	-0.2520  	0.55410  	-0.2313  	0.44946  	0.10885  	-0.4933  	0.42154  	0.04720  	0.46444  	-0.2958  	-0.1283  	0.77539  	-0.2514  	0.50683  	-0.0212  	-0.6445  	0.23137  	0.26794  	0.25839  	-0.1453  	0.57287  	0.09938  	-0.0822  	0.01273  	-0.0536  	0.02485  	-0.1233  	-0.0209  	0.01829  	-0.0466  	0.02913  	-0.0086  	-0.0763  	-0.0551  	-0.0246  	-0.0117  	-0.0023  	0.02550  	-0.0152  	0.08264  	-0.0023  	0.18220  	-0.0653  	-0.0681  	-0.0071  	-0.0469  	-0.0056  	
-0.3253  	-0.4121  	-0.0555  	-1.5078  	-1.2073  	-1.2048  	0.01128  	0.46368  	0.39789  	1.18211  	0.60664  	-0.7768  	0.09074  	-0.0703  	0.54696  	0.30051  	0.34406  	0.42225  	0.63142  	1.11182  	0.69316  	-0.1162  	0.04505  	-0.2520  	0.55410  	-0.2313  	0.44946  	0.10885  	-0.4933  	0.42154  	0.04720  	0.46444  	-0.2958  	-0.1283  	0.77539  	-0.2514  	0.50683  	-0.0212  	-0.6445  	0.23137  	0.26794  	0.25839  	-0.1453  	0.57287  	0.09938  	-0.0822  	0.01273  	-0.0536  	0.02485  	-0.1233  	-0.0209  	0.01829  	-0.0466  	0.02913  	-0.0086  	-0.0763  	-0.0551  	-0.0246  	-0.0117  	-0.0023  	0.02550  	-0.0152  	0.08264  	-0.0023  	0.18333  	-0.0691  	-0.0645  	-0.0057  	-0.0493  	-0.0038  	
-0.3945  	-0.4472  	-0.1695  	-1.3039  	-1.0195  	-1.2421  	0.05716  	0.39527  	0.31361  	1.26042  	0.33547  	-0.8287  	0.21277  	0.05986  	0.57806  	0.23105  	0.29252  	0.49765  	0.62684  	1.21234  	0.41520  	-0.1313  	-0.1592  	-0.3570  	0.71908  	-0.2469  	0.39143  	0.36951  	-0.1885  	0.52037  	0.02091  	0.42177  	-0.3183  	-0.1317  	0.68194  	-0.1504  	0.28919  	-0.1218  	-0.5415  	0.31130  	0.29168  	0.28340  	-0.1436  	0.58462  	0.11022  	-0.0816  	0.00782  	-0.0326  	0.03286  	-0.1312  	-0.0119  	0.01721  	-0.0524  	0.01706  	-0.0014  	-0.0826  	-0.0553  	-0.0342  	-0.0084  	-0.0058  	0.02755  	-0.0168  	0.07605  	-0.0094  	0.18394  	-0.0728  	-0.0620  	-0.0043  	-0.0514  	-0.0031  	
-0.5059  	-0.4548  	-0.3813  	-1.0697  	-0.7696  	-1.3879  	0.08583  	0.35493  	0.29938  	1.26603  	0.19585  	-0.7468  	0.25065  	0.21432  	0.71943  	0.12202  	0.23360  	0.51137  	0.56279  	1.32740  	0.24525  	-0.0701  	-0.3394  	-0.3657  	0.80877  	-0.2571  	0.31850  	0.55752  	-0.0022  	0.59104  	-0.0243  	0.36854  	-0.3339  	-0.1084  	0.67594  	-0.1089  	0.15408  	-0.1845  	-0.4758  	0.40660  	0.22775  	0.30012  	-0.2018  	0.55874  	0.12416  	-0.0829  	0.00464  	-0.0421  	0.02527  	-0.1427  	0.00649  	0.01403  	-0.0543  	0.00719  	-0.0145  	-0.0752  	-0.0364  	-0.0313  	-0.0050  	-0.0030  	0.02364  	-0.0147  	0.07399  	-0.0080  	0.18404  	-0.0765  	-0.0606  	-0.0029  	-0.0532  	-0.0036  	
-0.5575  	-0.4729  	-0.5050  	-0.8856  	-0.6089  	-1.3917  	0.08860  	0.37639  	0.30811  	1.22431  	0.18181  	-0.6713  	0.27351  	0.26766  	0.78786  	0.10936  	0.23296  	0.50542  	0.56712  	1.35648  	0.21572  	-0.0793  	-0.4191  	-0.3403  	0.83479  	-0.2638  	0.35646  	0.61277  	0.02502  	0.62529  	-0.0286  	0.35038  	-0.3113  	-0.0790  	0.74519  	-0.1065  	0.10772  	-0.2014  	-0.4640  	0.41465  	0.18821  	0.30948  	-0.2135  	0.54861  	0.12357  	-0.0771  	0.00675  	-0.0514  	0.02075  	-0.1329  	0.00302  	0.01063  	-0.0599  	0.01423  	-0.0149  	-0.0733  	-0.0386  	-0.0287  	-0.0001  	-0.0115  	0.02811  	-0.0254  	0.06417  	-0.0193  	0.18361  	-0.0801  	-0.0602  	-0.0015  	-0.0548  	-0.0052  	
-0.5875  	-0.4982  	-0.5189  	-0.8184  	-0.6142  	-1.3976  	0.06085  	0.34833  	0.28271  	1.17282  	0.07017  	-0.6902  	0.29503  	0.19299  	0.88224  	0.11854  	0.24729  	0.50582  	0.55562  	1.38401  	0.14496  	-0.0895  	-0.3760  	-0.3740  	0.85949  	-0.2495  	0.35775  	0.68973  	0.04539  	0.64907  	-0.0446  	0.36506  	-0.2907  	-0.0559  	0.74913  	-0.1126  	0.08446  	-0.1953  	-0.4721  	0.40965  	0.13855  	0.31426  	-0.2144  	0.55758  	0.12933  	-0.0812  	0.01648  	-0.0541  	0.02781  	-0.1351  	0.00898  	0.00644  	-0.0611  	0.02195  	-0.0060  	-0.0740  	-0.0350  	-0.0315  	-0.0006  	-0.0103  	0.01816  	-0.0255  	0.08220  	-0.0129  	0.18266  	-0.0837  	-0.0608  	-0.0001  	-0.0561  	-0.0080  	
-0.5789  	-0.4858  	-0.4034  	-1.0251  	-0.8301  	-1.2651  	0.01876  	0.32655  	0.30375  	1.19335  	0.05684  	-0.7348  	0.25139  	0.08979  	0.73662  	0.20554  	0.29134  	0.57685  	0.60259  	1.35922  	0.22306  	-0.0421  	-0.3060  	-0.4065  	0.83206  	-0.2113  	0.29682  	0.62995  	0.05259  	0.60090  	-0.0291  	0.37171  	-0.3088  	-0.0705  	0.63551  	-0.1382  	0.09637  	-0.1762  	-0.4678  	0.38297  	0.22941  	0.29796  	-0.1726  	0.57378  	0.11515  	-0.0835  	0.01437  	-0.0381  	0.02861  	-0.1385  	-0.0116  	0.01195  	-0.0562  	0.01713  	-0.0113  	-0.0720  	-0.0429  	-0.0292  	-0.0076  	-0.0105  	0.01622  	-0.0277  	0.06860  	-0.0194  	0.18119  	-0.0872  	-0.0626  	0.00129  	-0.0572  	-0.0119  	
-0.5752  	-0.5313  	-0.3050  	-1.4575  	-0.9611  	-1.4251  	0.10759  	0.27472  	0.33630  	1.33737  	0.36632  	-0.8280  	0.16378  	-0.1324  	0.41370  	0.26259  	0.25418  	0.60507  	0.60625  	1.33581  	0.30238  	-0.1289  	-0.2166  	-0.3412  	0.68643  	-0.2005  	0.20434  	0.52168  	-0.0818  	0.48548  	0.04755  	0.39589  	-0.3051  	-0.0956  	0.65273  	-0.1317  	0.17365  	-0.1566  	-0.5210  	0.39653  	0.31752  	0.24656  	-0.1505  	0.54757  	0.10782  	-0.0825  	0.01094  	-0.0510  	0.02759  	-0.1288  	0.00497  	0.00858  	-0.0489  	0.01909  	-0.0118  	-0.0947  	-0.0499  	-0.0349  	-0.0039  	0.00070  	0.01205  	-0.0211  	0.07880  	-0.0069  	0.17832  	-0.0909  	-0.0655  	0.00360  	-0.0580  	-0.0356  	
-0.9263  	-0.6528  	-0.4213  	-1.5856  	-1.0171  	-1.6090  	0.06356  	0.22699  	0.25750  	1.35617  	0.61101  	-0.7802  	0.08310  	-0.2165  	0.25183  	0.16056  	0.27019  	0.56866  	0.61145  	1.30572  	0.36170  	-0.1686  	-0.2126  	-0.2720  	0.65456  	-0.2355  	0.29975  	0.45858  	-0.1886  	0.45281  	0.05650  	0.39774  	-0.3051  	-0.1176  	0.68567  	-0.0770  	0.27129  	-0.1501  	-0.5684  	0.35299  	0.29068  	0.28597  	-0.2187  	0.54649  	0.11309  	-0.0849  	0.01636  	-0.0614  	0.01465  	-0.1244  	-0.0048  	0.01046  	-0.0510  	0.02065  	-0.0106  	-0.0828  	-0.0345  	-0.0255  	0.01029  	0.00541  	0.01910  	-0.0236  	0.06577  	-0.0087  	0.17444  	-0.0952  	-0.0702  	0.00501  	-0.0584  	-0.0416  	
-1.0322  	-0.6918  	-0.4897  	-1.6876  	-1.0560  	-1.6453  	0.01766  	0.26322  	0.24851  	1.33552  	0.64313  	-0.7338  	0.01845  	-0.3080  	0.32084  	0.08778  	0.27569  	0.54520  	0.63299  	1.31780  	0.41388  	-0.1812  	-0.1608  	-0.2999  	0.59258  	-0.1966  	0.29705  	0.44094  	-0.2640  	0.40381  	0.08366  	0.40118  	-0.3055  	-0.1104  	0.68070  	-0.1269  	0.24713  	-0.1407  	-0.5619  	0.33559  	0.29105  	0.28137  	-0.2123  	0.54624  	0.12668  	-0.0843  	0.03011  	-0.0818  	-0.0035  	-0.1205  	-0.0107  	0.01465  	-0.0597  	0.02032  	-0.0140  	-0.0987  	-0.0299  	-0.0236  	-0.0085  	-0.0008  	0.01630  	-0.0236  	0.07757  	-0.0018  	0.17251  	-0.0989  	-0.0755  	0.00642  	-0.0589  	-0.0323  	
